tax_id,Org_name,GeneID,CurrentID,Status,Symbol,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count
9913,Bos taurus,112442730,0,live,LOC112442730,19,NC_037346.1,57997277,58004046,minus,4
9913,Bos taurus,540152,0,live,CDC42EP4,19,NC_037346.1,58037589,58058068,plus,4
9913,Bos taurus,790056,0,live,CPSF4L,19,NC_037346.1,58066380,58078512,plus,7
9913,Bos taurus,790064,0,live,C19H17orf80,19,NC_037346.1,58082670,58095461,minus,7
9913,Bos taurus,615081,0,live,FAM104A,19,NC_037346.1,58095776,58116605,plus,4
9913,Bos taurus,515788,0,live,COG1,19,NC_037346.1,58115440,58127611,minus,14
9913,Bos taurus,615681,0,live,SLC39A11,19,NC_037346.1,58126972,58503175,plus,14
9913,Bos taurus,282083,0,live,SSTR2,19,NC_037346.1,58140403,58159374,minus,4
9913,Bos taurus,101907523,0,live,LOC101907523,19,NC_037346.1,58528627,58690313,plus,5
9913,Bos taurus,104975155,0,live,LOC104975155,19,NC_037346.1,58746932,58758996,plus,3
9913,Bos taurus,100336535,0,live,SOX9,19,NC_037346.1,58918935,58923070,minus,3
9913,Bos taurus,101902884,0,live,LOC101902884,19,NC_037346.1,58999453,59484429,plus,14
9913,Bos taurus,112442929,0,live,TRNAG-UCC,19,NC_037346.1,59108715,59108787,plus,0
9913,Bos taurus,112442578,0,live,LOC112442578,19,NC_037346.1,59414470,59422592,minus,6
9913,Bos taurus,112442734,0,live,LOC112442734,19,NC_037346.1,59496543,59506586,minus,3
9913,Bos taurus,112442580,0,live,LOC112442580,19,NC_037346.1,59830093,59839697,minus,5
9913,Bos taurus,104975158,0,live,LOC104975158,19,NC_037346.1,60074961,60080200,plus,5
9913,Bos taurus,281883,0,live,KCNJ2,19,NC_037346.1,60608545,60618836,minus,2
9913,Bos taurus,613890,0,live,KCNJ16,19,NC_037346.1,60649493,60736349,minus,8
9913,Bos taurus,107131547,0,live,LOC107131547,19,NC_037346.1,60774176,60785883,minus,3
9913,Bos taurus,112442736,0,live,LOC112442736,19,NC_037346.1,60899397,60909015,plus,3
9913,Bos taurus,112442737,0,live,LOC112442737,19,NC_037346.1,60972340,61085004,minus,6
9913,Bos taurus,286883,0,live,MAP2K6,19,NC_037346.1,61130409,61236793,minus,17
9913,Bos taurus,104975164,0,live,LOC104975164,19,NC_037346.1,61277142,61278613,plus,2
9913,Bos taurus,112442755,0,live,LOC112442755,19,NC_037346.1,61280903,61282253,minus,2
9913,Bos taurus,510497,0,live,ABCA5,19,NC_037346.1,61281179,61344147,plus,39
9913,Bos taurus,504909,0,live,ABCA10,19,NC_037346.1,61355299,61409776,plus,39
9913,Bos taurus,537351,0,live,ABCA6,19,NC_037346.1,61420312,61483298,plus,41
9913,Bos taurus,504278,0,live,ABCA9,19,NC_037346.1,61483391,61544575,plus,42
9913,Bos taurus,107131548,0,live,LOC107131548,19,NC_037346.1,61551809,61590647,minus,5
9913,Bos taurus,767963,0,live,MGC134105,19,NC_037346.1,61594766,61615395,plus,7
9913,Bos taurus,107131549,0,live,LOC107131549,19,NC_037346.1,61640038,61649149,plus,3
9913,Bos taurus,521099,0,live,FAM20A,19,NC_037346.1,61658274,61698645,plus,13
9913,Bos taurus,615074,0,live,PRKAR1A,19,NC_037346.1,61702463,61718911,minus,12
9913,Bos taurus,528410,0,live,WIPI1,19,NC_037346.1,61752501,61782685,plus,15
9913,Bos taurus,513067,0,live,ARSG,19,NC_037346.1,61781773,61886539,minus,15
9913,Bos taurus,529171,0,live,SLC16A6,19,NC_037346.1,61860404,61879347,plus,6
9913,Bos taurus,515126,0,live,AMZ2,19,NC_037346.1,61889088,61897538,minus,9
9913,Bos taurus,505611,0,live,GNA13,19,NC_037346.1,61927093,61960283,minus,4
9913,Bos taurus,101907107,0,live,LOC101907107,19,NC_037346.1,61973204,61983615,minus,3
9913,Bos taurus,281453,0,live,RGS9,19,NC_037346.1,61983611,62043250,plus,22
9913,Bos taurus,112442742,0,live,LOC112442742,19,NC_037346.1,62003980,62009116,minus,4
9913,Bos taurus,112442583,0,live,LOC112442583,19,NC_037346.1,62187563,62188590,plus,2
9913,Bos taurus,511619,0,live,AXIN2,19,NC_037346.1,62212833,62241542,minus,13
9913,Bos taurus,617266,0,live,CEP112,19,NC_037346.1,62280043,62600661,minus,30
9913,Bos taurus,281006,0,live,APOH,19,NC_037346.1,62611657,62624421,minus,8
9913,Bos taurus,107131551,0,live,LOC107131551,19,NC_037346.1,62660949,62664072,minus,3
9913,Bos taurus,282001,0,live,PRKCA,19,NC_037346.1,62664528,62975086,plus,19
9913,Bos taurus,100313417,0,live,MIR2284P,19,NC_037346.1,62858782,62858858,plus,1
9913,Bos taurus,529382,0,live,CACNG5,19,NC_037346.1,62987886,63017114,plus,7
9913,Bos taurus,519331,0,live,CACNG4,19,NC_037346.1,63063577,63114957,plus,4
9913,Bos taurus,781184,0,live,CACNG1,19,NC_037346.1,63125526,63133136,plus,4
9913,Bos taurus,539501,0,live,HELZ,19,NC_037346.1,63146894,63292860,minus,34
9913,Bos taurus,112442744,0,live,LOC112442744,19,NC_037346.1,63348496,63360362,plus,3
9913,Bos taurus,112442584,0,live,LOC112442584,19,NC_037346.1,63423876,63425451,minus,0
9913,Bos taurus,784152,0,live,OR5D69BP,20,NC_037347.1,9815,10740,minus,0
9913,Bos taurus,784190,0,live,OR5D90P,20,NC_037347.1,17388,18112,minus,0
9913,Bos taurus,100848298,0,live,OR5D64P,20,NC_037347.1,31525,32471,minus,0
9913,Bos taurus,101907094,0,live,OR5D68BP,20,NC_037347.1,45564,46512,minus,0
9913,Bos taurus,787369,0,live,OR5D62P,20,NC_037347.1,64883,65677,minus,0
9913,Bos taurus,112442968,0,live,LOC112442968,20,NC_037347.1,72377,79093,minus,0
9913,Bos taurus,100295750,0,live,LOC100295750,20,NC_037347.1,87024,87670,plus,1
9913,Bos taurus,100139755,0,live,OR4P53P,20,NC_037347.1,91823,92729,plus,0
9913,Bos taurus,112442972,0,live,OR4P56BP,20,NC_037347.1,101452,102381,plus,0
9913,Bos taurus,112443049,0,live,LOC112443049,20,NC_037347.1,112377,112495,plus,0
9913,Bos taurus,528613,0,live,OR4P52P,20,NC_037347.1,127011,127915,minus,0
9913,Bos taurus,787388,0,live,OR5D95P,20,NC_037347.1,144145,145087,plus,0
9913,Bos taurus,784595,0,live,OR5D57P,20,NC_037347.1,151429,152241,plus,0
9913,Bos taurus,112443027,0,live,OR5D59P,20,NC_037347.1,164436,165383,plus,0
9913,Bos taurus,614697,0,live,OR5D58P,20,NC_037347.1,177140,178087,plus,0
9913,Bos taurus,112442969,0,live,OR5D61P,20,NC_037347.1,192828,193552,plus,0
9913,Bos taurus,112441520,0,live,OR5D60P,20,NC_037347.1,199577,200501,plus,0
9913,Bos taurus,100300861,0,live,OR5I1FP,20,NC_037347.1,217342,218279,minus,0
9913,Bos taurus,519496,0,live,SPZ1,20,NC_037347.1,275991,283861,plus,4
9913,Bos taurus,510749,0,live,PANK3,20,NC_037347.1,305654,327467,minus,7
9913,Bos taurus,790976,0,live,MIR103-1,20,NC_037347.1,312539,312610,minus,1
9913,Bos taurus,615883,0,live,SLIT3,20,NC_037347.1,442969,1201675,minus,38
9913,Bos taurus,791016,0,live,MIR218-2,20,NC_037347.1,554570,554631,minus,1
9913,Bos taurus,107131552,0,live,LOC107131552,20,NC_037347.1,832480,860145,plus,3
9913,Bos taurus,104975179,0,live,LOC104975179,20,NC_037347.1,1368973,1477073,minus,7
9913,Bos taurus,515158,0,live,SPDL1,20,NC_037347.1,1477131,1510230,plus,12
9913,Bos taurus,510083,0,live,DOCK2,20,NC_037347.1,1544579,2002178,plus,52
9913,Bos taurus,100335985,0,live,INSYN2B,20,NC_037347.1,1765785,1792777,minus,3
9913,Bos taurus,539442,0,live,FOXI1,20,NC_037347.1,2012299,2015726,plus,2
9913,Bos taurus,112443064,0,live,LOC112443064,20,NC_037347.1,2032260,2032365,minus,1
9913,Bos taurus,101904460,0,live,LOC101904460,20,NC_037347.1,2070641,2085764,minus,3
9913,Bos taurus,101904507,0,live,C20H5orf58,20,NC_037347.1,2120661,2130047,plus,4
9913,Bos taurus,513244,0,live,LCP2,20,NC_037347.1,2129176,2179451,minus,25
9913,Bos taurus,541458,0,live,KCNIP1,20,NC_037347.1,2234607,2642349,plus,10
9913,Bos taurus,407176,0,live,KCNMB1,20,NC_037347.1,2256775,2269577,minus,4
9913,Bos taurus,101904552,0,live,LOC101904552,20,NC_037347.1,2401488,2455157,minus,2
9913,Bos taurus,517459,0,live,GABRP,20,NC_037347.1,2680461,2707204,plus,11
9913,Bos taurus,100337114,0,live,RANBP17,20,NC_037347.1,2765585,3149472,plus,30
9913,Bos taurus,618473,0,live,TLX3,20,NC_037347.1,3159102,3161268,plus,3
9913,Bos taurus,112443084,0,live,TRNAK-UUU,20,NC_037347.1,3173734,3173804,plus,0
9913,Bos taurus,614028,0,live,NPM1,20,NC_037347.1,3205493,3218379,plus,12
9913,Bos taurus,533929,0,live,FGF18,20,NC_037347.1,3226947,3262578,plus,5
9913,Bos taurus,781186,0,live,LOC781186,20,NC_037347.1,3252323,3252788,minus,0
9913,Bos taurus,112443066,0,live,LOC112443066,20,NC_037347.1,3339868,3339972,plus,1
9913,Bos taurus,101902619,0,live,SMIM23,20,NC_037347.1,3593696,3599527,plus,4
9913,Bos taurus,533234,0,live,LOC533234,20,NC_037347.1,3631725,3685809,minus,0
9913,Bos taurus,540642,0,live,FBXW11,20,NC_037347.1,3678072,3809567,minus,17
9913,Bos taurus,101902681,0,live,LOC101902681,20,NC_037347.1,3735452,3736280,plus,0
9913,Bos taurus,101903110,0,live,LOC101903110,20,NC_037347.1,3808069,3820715,plus,3
9913,Bos taurus,526376,0,live,STK10,20,NC_037347.1,3852216,3974842,minus,19
9913,Bos taurus,112442977,0,live,LOC112442977,20,NC_037347.1,3890832,3896181,plus,3
9913,Bos taurus,100138705,0,live,LOC100138705,20,NC_037347.1,3960313,3962770,plus,0
9913,Bos taurus,618333,0,live,EFCAB9,20,NC_037347.1,3986659,3992316,plus,5
9913,Bos taurus,541134,0,live,UBTD2,20,NC_037347.1,3995884,4063630,minus,4
9913,Bos taurus,112443076,0,live,LOC112443076,20,NC_037347.1,4071345,4071417,minus,0
9913,Bos taurus,518356,0,live,SH3PXD2B,20,NC_037347.1,4100160,4223535,minus,13
9913,Bos taurus,510912,0,live,NEURL1B,20,NC_037347.1,4408036,4453012,plus,5
9913,Bos taurus,539175,0,live,DUSP1,20,NC_037347.1,4540528,4543611,minus,4
9913,Bos taurus,616293,0,live,ERGIC1,20,NC_037347.1,4595084,4709462,plus,12
9913,Bos taurus,112443099,0,live,TRNAG-CCC,20,NC_037347.1,4627321,4627393,minus,0
9913,Bos taurus,112442979,0,live,LOC112442979,20,NC_037347.1,4657149,4660406,plus,2
9913,Bos taurus,534970,0,live,RPL26L1,20,NC_037347.1,4716985,4723653,plus,4
9913,Bos taurus,338075,0,live,ATP6V0E1,20,NC_037347.1,4732524,4762537,plus,4
9913,Bos taurus,513587,0,live,CREBRF,20,NC_037347.1,4776517,4841440,plus,11
9913,Bos taurus,112442980,0,live,LOC112442980,20,NC_037347.1,4835104,4841352,minus,2
9913,Bos taurus,614520,0,live,BNIP1,20,NC_037347.1,4841536,4854725,plus,6
9913,Bos taurus,112443038,0,live,LOC112443038,20,NC_037347.1,4898087,4898205,plus,1
9913,Bos taurus,538870,0,live,NKX2-5,20,NC_037347.1,4910309,4913387,minus,2
9913,Bos taurus,104975192,0,live,LOC104975192,20,NC_037347.1,4923500,4926624,plus,3
9913,Bos taurus,540573,0,live,STC2,20,NC_037347.1,5000472,5011125,minus,4
9913,Bos taurus,107131404,0,live,LOC107131404,20,NC_037347.1,5059156,5224683,plus,4
9913,Bos taurus,540063,0,live,BOD1,20,NC_037347.1,5319516,5331743,minus,4
9913,Bos taurus,104976640,0,live,LOC104976640,20,NC_037347.1,5489823,5495088,plus,3
9913,Bos taurus,783392,0,live,LOC783392,20,NC_037347.1,5503656,5504437,plus,0
9913,Bos taurus,538794,0,live,CPEB4,20,NC_037347.1,5606033,5678509,plus,10
9913,Bos taurus,613880,0,live,LOC613880,20,NC_037347.1,5627813,5628626,minus,0
9913,Bos taurus,100295594,0,live,C20H5orf47,20,NC_037347.1,5702342,5720067,plus,7
9913,Bos taurus,613901,0,live,NSG2,20,NC_037347.1,5750353,5822134,plus,5
9913,Bos taurus,782443,0,live,LOC782443,20,NC_037347.1,5764083,5765889,minus,1
9913,Bos taurus,104975196,0,live,LOC104975196,20,NC_037347.1,5780432,5781031,plus,1
9913,Bos taurus,785458,0,live,LOC785458,20,NC_037347.1,6289458,6291008,minus,0
9913,Bos taurus,100313070,0,live,MIR584-6,20,NC_037347.1,6324092,6324167,minus,1
9913,Bos taurus,540230,0,live,MSX2,20,NC_037347.1,6444425,6449315,plus,2
9913,Bos taurus,519307,0,live,FAM169A,20,NC_037347.1,6676490,6741950,plus,16
9913,Bos taurus,522309,0,live,NSA2,20,NC_037347.1,6742910,6750047,minus,6
9913,Bos taurus,527467,0,live,GFM2,20,NC_037347.1,6750173,6820920,plus,24
9913,Bos taurus,618571,0,live,HEXB,20,NC_037347.1,6801767,6834107,minus,14
9913,Bos taurus,786974,0,live,LOC786974,20,NC_037347.1,6840563,6875481,plus,14
9913,Bos taurus,617091,0,live,ENC1,20,NC_037347.1,6918477,6930789,plus,3
9913,Bos taurus,112443028,0,live,LOC112443028,20,NC_037347.1,7271738,7281833,plus,4
9913,Bos taurus,101904857,0,live,LOC101904857,20,NC_037347.1,7319416,7344814,plus,8
9913,Bos taurus,112443077,0,live,LOC112443077,20,NC_037347.1,7374771,7374871,plus,0
9913,Bos taurus,112443100,0,live,TRNAR-UCG,20,NC_037347.1,7472320,7472392,minus,0
9913,Bos taurus,616969,0,live,ARHGEF28,20,NC_037347.1,7683040,8027709,minus,45
9913,Bos taurus,784141,0,live,LOC784141,20,NC_037347.1,7977739,7980361,plus,0
9913,Bos taurus,526343,0,live,UTP15,20,NC_037347.1,8051885,8070652,minus,13
9913,Bos taurus,528003,0,live,ANKRA2,20,NC_037347.1,8070928,8081268,plus,9
9913,Bos taurus,281031,0,live,BTF3,20,NC_037347.1,8116596,8123283,minus,6
9913,Bos taurus,326597,0,live,CALM,20,NC_037347.1,8144460,8145622,plus,1
9913,Bos taurus,112442984,0,live,FOXD1,20,NC_037347.1,8177657,8179920,plus,1
9913,Bos taurus,112443065,0,live,LOC112443065,20,NC_037347.1,8213215,8213316,minus,1
9913,Bos taurus,112442985,0,live,LOC112442985,20,NC_037347.1,8428380,8446835,plus,6
9913,Bos taurus,618642,0,live,TMEM174,20,NC_037347.1,8447522,8448443,minus,2
9913,Bos taurus,538802,0,live,TMEM171,20,NC_037347.1,8497858,8508386,minus,5
9913,Bos taurus,540808,0,live,FCHO2,20,NC_037347.1,8547712,8673829,minus,26
9913,Bos taurus,767620,0,live,TNPO1,20,NC_037347.1,8722813,8816681,minus,26
9913,Bos taurus,404073,0,live,H2BL1,20,NC_037347.1,8882206,8882685,minus,1
9913,Bos taurus,112443101,0,live,TRNAC-ACA,20,NC_037347.1,9099094,9099165,minus,0
9913,Bos taurus,539632,0,live,ZNF366,20,NC_037347.1,9113166,9177824,plus,6
9913,Bos taurus,514705,0,live,PTCD2,20,NC_037347.1,9254757,9286552,minus,10
9913,Bos taurus,514740,0,live,MRPS27,20,NC_037347.1,9286624,9390589,plus,12
9913,Bos taurus,107131556,0,live,LOC107131556,20,NC_037347.1,9296564,9296950,minus,1
9913,Bos taurus,514739,0,live,MAP1B,20,NC_037347.1,9401263,9494370,minus,8
9913,Bos taurus,493726,0,live,CARTPT,20,NC_037347.1,9865310,9868125,minus,4
9913,Bos taurus,783065,0,live,MCCC2,20,NC_037347.1,9914742,9993019,minus,18
9913,Bos taurus,101902413,0,live,LOC101902413,20,NC_037347.1,9988218,9989141,plus,0
9913,Bos taurus,519320,0,live,BDP1,20,NC_037347.1,10000670,10085735,minus,39
9913,Bos taurus,526395,0,live,SERF1A,20,NC_037347.1,10091856,10095636,plus,3
9913,Bos taurus,281492,0,live,SMN2,20,NC_037347.1,10106022,10137945,plus,8
9913,Bos taurus,539780,0,live,NAIP,20,NC_037347.1,10145062,10187275,minus,19
9913,Bos taurus,511829,0,live,GTF2H2,20,NC_037347.1,10193021,10223924,minus,18
9913,Bos taurus,512405,0,live,OCLN,20,NC_037347.1,10229399,10276416,minus,11
9913,Bos taurus,102466248,0,live,MIR7858,20,NC_037347.1,10263064,10263122,minus,1
9913,Bos taurus,541110,0,live,MARVELD2,20,NC_037347.1,10317617,10341096,minus,7
9913,Bos taurus,513600,0,live,RAD17,20,NC_037347.1,10341517,10375453,minus,18
9913,Bos taurus,102216273,0,live,AK6,20,NC_037347.1,10375806,10389676,plus,5
9913,Bos taurus,532936,0,live,TAF9,20,NC_037347.1,10375865,10379393,plus,3
9913,Bos taurus,101902475,0,live,LOC101902475,20,NC_037347.1,10383550,10386111,plus,0
9913,Bos taurus,515328,0,live,CCDC125,20,NC_037347.1,10395956,10427956,plus,14
9913,Bos taurus,112443095,0,live,TRNAE-CUC,20,NC_037347.1,10411446,10411518,plus,0
9913,Bos taurus,515462,0,live,CDK7,20,NC_037347.1,10427120,10460715,minus,12
9913,Bos taurus,101902030,0,live,LOC101902030,20,NC_037347.1,10460784,10497816,plus,5
9913,Bos taurus,613835,0,live,MRPS36,20,NC_037347.1,10467519,10475679,minus,4
9913,Bos taurus,505284,0,live,CENPH,20,NC_037347.1,10483632,10502446,minus,9
9913,Bos taurus,101902547,0,live,LOC101902547,20,NC_037347.1,10498777,10501523,minus,0
9913,Bos taurus,327679,0,live,CCNB1,20,NC_037347.1,10507985,10517659,minus,9
9913,Bos taurus,508169,0,live,SLC30A5,20,NC_037347.1,10532186,10564184,minus,16
9913,Bos taurus,104975214,0,live,LOC104975214,20,NC_037347.1,10869909,11169780,plus,4
9913,Bos taurus,101902212,0,live,LOC101902212,20,NC_037347.1,11240644,11260256,plus,4
9913,Bos taurus,282307,0,live,PIK3R1,20,NC_037347.1,11395610,11491006,minus,20
9913,Bos taurus,112443029,0,live,LOC112443029,20,NC_037347.1,11497163,11530310,plus,3
9913,Bos taurus,101902172,0,live,LOC101902172,20,NC_037347.1,11815524,11816193,plus,1
9913,Bos taurus,112443067,0,live,LOC112443067,20,NC_037347.1,11918692,11918784,plus,0
9913,Bos taurus,107131559,0,live,LOC107131559,20,NC_037347.1,12074440,12356711,minus,5
9913,Bos taurus,100297586,0,live,LOC100297586,20,NC_037347.1,12208718,12209165,minus,0
9913,Bos taurus,104975219,0,live,LOC104975219,20,NC_037347.1,12356804,12364409,plus,2
9913,Bos taurus,539518,0,live,CD180,20,NC_037347.1,12417835,12432400,plus,4
9913,Bos taurus,529061,0,live,MAST4,20,NC_037347.1,12442476,13060918,minus,36
9913,Bos taurus,112442988,0,live,LOC112442988,20,NC_037347.1,12622780,12628535,plus,2
9913,Bos taurus,507801,0,live,SREK1,20,NC_037347.1,13439033,13483959,minus,15
9913,Bos taurus,102465798,0,live,MIR2285Z,20,NC_037347.1,13456011,13456106,plus,1
9913,Bos taurus,102465304,0,live,MIR2285Q,20,NC_037347.1,13456019,13456101,minus,1
9913,Bos taurus,512866,0,live,ERBIN,20,NC_037347.1,13529621,13659593,minus,27
9913,Bos taurus,538650,0,live,NLN,20,NC_037347.1,13752964,13853634,minus,15
9913,Bos taurus,540864,0,live,SGTB,20,NC_037347.1,13853656,13900552,plus,11
9913,Bos taurus,784054,0,live,LOC784054,20,NC_037347.1,13873196,13874017,minus,0
9913,Bos taurus,511108,0,live,TRAPPC13,20,NC_037347.1,13902763,13938400,minus,15
9913,Bos taurus,537285,0,live,TRIM23,20,NC_037347.1,13938752,13974504,plus,12
9913,Bos taurus,517560,0,live,PPWD1,20,NC_037347.1,13977037,13999109,minus,11
9913,Bos taurus,506404,0,live,CENPK,20,NC_037347.1,13999258,14055120,plus,13
9913,Bos taurus,540722,0,live,ADAMTS6,20,NC_037347.1,14055308,14485041,plus,37
9913,Bos taurus,112443050,0,live,LOC112443050,20,NC_037347.1,14399213,14399276,minus,0
9913,Bos taurus,504397,0,live,CWC27,20,NC_037347.1,14443379,14726582,minus,20
9913,Bos taurus,784354,0,live,LOC784354,20,NC_037347.1,14503771,14504401,minus,0
9913,Bos taurus,614029,0,live,SREK1IP1,20,NC_037347.1,14726599,14767916,plus,5
9913,Bos taurus,515994,0,live,SHISAL2B,20,NC_037347.1,14767971,14790737,minus,3
9913,Bos taurus,613327,0,live,RGS7BP,20,NC_037347.1,14837562,14973386,minus,7
9913,Bos taurus,540391,0,live,RNF180,20,NC_037347.1,15106275,15389297,minus,10
9913,Bos taurus,790988,0,live,MIR320A-2,20,NC_037347.1,15245796,15245877,plus,1
9913,Bos taurus,112443030,0,live,LOC112443030,20,NC_037347.1,15535283,15552789,plus,3
9913,Bos taurus,407137,0,live,HTR1A,20,NC_037347.1,15586651,15589209,plus,1
9913,Bos taurus,101907219,0,live,LOC101907219,20,NC_037347.1,16714914,16737631,minus,4
9913,Bos taurus,538236,0,live,IPO11,20,NC_037347.1,16791868,16995931,minus,30
9913,Bos taurus,509725,0,live,DIMT1,20,NC_037347.1,17008150,17018596,plus,12
9913,Bos taurus,768014,0,live,KIF2A,20,NC_037347.1,17021527,17049655,minus,19
9913,Bos taurus,112443113,0,live,TRNAR-GCG,20,NC_037347.1,17470763,17470834,plus,0
9913,Bos taurus,104975232,0,live,LOC104975232,20,NC_037347.1,17477082,17531899,minus,6
9913,Bos taurus,112443114,0,live,TRNAG-CCC,20,NC_037347.1,17523539,17523611,plus,0
9913,Bos taurus,107131561,0,live,LOC107131561,20,NC_037347.1,17591602,17711373,minus,7
9913,Bos taurus,781741,0,live,LOC781741,20,NC_037347.1,17619800,17621513,plus,1
9913,Bos taurus,112443069,0,live,LOC112443069,20,NC_037347.1,17705201,17705295,plus,0
9913,Bos taurus,538841,0,live,ZSWIM6,20,NC_037347.1,17840737,18052489,minus,14
9913,Bos taurus,100498814,0,live,MIR2889,20,NC_037347.1,18050883,18050943,minus,1
9913,Bos taurus,100850100,0,live,LOC100850100,20,NC_037347.1,18201521,18205550,plus,3
9913,Bos taurus,112443041,0,live,LOC112443041,20,NC_037347.1,18207482,18207645,minus,1
9913,Bos taurus,767961,0,live,NDUFAF2,20,NC_037347.1,18207488,18370943,minus,5
9913,Bos taurus,101907741,0,live,LOC101907741,20,NC_037347.1,18289907,18299582,plus,0
9913,Bos taurus,518857,0,live,ERCC8,20,NC_037347.1,18371119,18422105,plus,14
9913,Bos taurus,614096,0,live,ELOVL7,20,NC_037347.1,18454638,18531446,plus,8
9913,Bos taurus,107131564,0,live,LOC107131564,20,NC_037347.1,18482515,18482792,minus,0
9913,Bos taurus,540874,0,live,DEPDC1B,20,NC_037347.1,18560127,18650375,plus,12
9913,Bos taurus,539556,0,live,PDE4D,20,NC_037347.1,18712371,20317769,plus,33
9913,Bos taurus,100848933,0,live,LOC100848933,20,NC_037347.1,18741275,18742665,minus,2
9913,Bos taurus,101903569,0,live,LOC101903569,20,NC_037347.1,18832291,18832710,minus,0
9913,Bos taurus,112443026,0,live,LOC112443026,20,NC_037347.1,19384233,19407679,minus,4
9913,Bos taurus,100313067,0,live,MIR582,20,NC_037347.1,19584382,19584479,plus,1
9913,Bos taurus,104975236,0,live,LOC104975236,20,NC_037347.1,19991386,20014129,minus,3
9913,Bos taurus,338100,0,live,RAB3C,20,NC_037347.1,20433629,20735986,minus,6
9913,Bos taurus,784765,0,live,GAPT,20,NC_037347.1,20805725,20810856,minus,2
9913,Bos taurus,539449,0,live,PLK2,20,NC_037347.1,20847409,20853386,plus,14
9913,Bos taurus,112443062,0,live,LOC112443062,20,NC_037347.1,20893234,20893337,plus,1
9913,Bos taurus,112443102,0,live,TRNAC-ACA,20,NC_037347.1,21281758,21281829,minus,0
9913,Bos taurus,780991,0,live,ACTBL2,20,NC_037347.1,21798316,21799540,plus,1
9913,Bos taurus,102465125,0,live,MIR2285F-2,20,NC_037347.1,21823390,21823478,plus,1
9913,Bos taurus,539789,0,live,LOC539789,20,NC_037347.1,21931552,21932535,plus,0
9913,Bos taurus,613751,0,live,GPBP1,20,NC_037347.1,22017002,22082480,minus,15
9913,Bos taurus,524269,0,live,LOC524269,20,NC_037347.1,22121615,22122049,plus,0
9913,Bos taurus,112443032,0,live,LOC112443032,20,NC_037347.1,22159126,22185556,plus,4
9913,Bos taurus,508556,0,live,MIER3,20,NC_037347.1,22204470,22308642,plus,14
9913,Bos taurus,540253,0,live,SETD9,20,NC_037347.1,22314489,22322906,minus,6
9913,Bos taurus,104975241,0,live,LOC104975241,20,NC_037347.1,22322989,22389861,plus,2
9913,Bos taurus,523962,0,live,MAP3K1,20,NC_037347.1,22340163,22417428,minus,21
9913,Bos taurus,107131566,0,live,LOC107131566,20,NC_037347.1,22360141,22363216,minus,0
9913,Bos taurus,112442995,0,live,LOC112442995,20,NC_037347.1,22560970,22611373,plus,3
9913,Bos taurus,112443061,0,live,LOC112443061,20,NC_037347.1,22781192,22781295,minus,1
9913,Bos taurus,107131562,0,live,LOC107131562,20,NC_037347.1,22913030,22915010,minus,0
9913,Bos taurus,533461,0,live,ANKRD55,20,NC_037347.1,22986049,23096396,plus,13
9913,Bos taurus,112442996,0,live,LOC112442996,20,NC_037347.1,22997799,23010319,minus,2
9913,Bos taurus,101905381,0,live,LOC101905381,20,NC_037347.1,23040610,23044909,minus,2
9913,Bos taurus,522155,0,live,IL6ST,20,NC_037347.1,23191788,23253568,plus,17
9913,Bos taurus,100313463,0,live,MIR2359,20,NC_037347.1,23198844,23198922,plus,1
9913,Bos taurus,104975244,0,live,LOC104975244,20,NC_037347.1,23239552,23244354,plus,0
9913,Bos taurus,522636,0,live,IL31RA,20,NC_037347.1,23279069,23352568,minus,15
9913,Bos taurus,493725,0,live,DDX4,20,NC_037347.1,23358254,23424672,minus,22
9913,Bos taurus,534045,0,live,SLC38A9,20,NC_037347.1,23441411,23542902,plus,19
9913,Bos taurus,617172,0,live,PLPP1,20,NC_037347.1,23636355,23740316,plus,7
9913,Bos taurus,520256,0,live,MTREX,20,NC_037347.1,23738859,23830099,minus,28
9913,Bos taurus,512470,0,live,DHX29,20,NC_037347.1,23830149,23877461,plus,27
9913,Bos taurus,107131567,0,live,LOC107131567,20,NC_037347.1,23873337,23874867,plus,0
9913,Bos taurus,100301247,0,live,CCNO,20,NC_037347.1,23901050,23903878,plus,3
9913,Bos taurus,100301340,0,live,MCIDAS,20,NC_037347.1,23907124,23917457,plus,7
9913,Bos taurus,104975246,0,live,LOC104975246,20,NC_037347.1,23919799,23937277,minus,7
9913,Bos taurus,522049,0,live,CDC20B,20,NC_037347.1,23937334,24070982,plus,20
9913,Bos taurus,100313051,0,live,MIR449C,20,NC_037347.1,23941699,23941804,plus,1
9913,Bos taurus,100313050,0,live,MIR449B,20,NC_037347.1,23943192,23943289,plus,1
9913,Bos taurus,100313264,0,live,MIR449A,20,NC_037347.1,23943316,23943403,plus,1
9913,Bos taurus,511575,0,live,GPX8,20,NC_037347.1,23951560,23956371,minus,3
9913,Bos taurus,539093,0,live,GZMA,20,NC_037347.1,24009813,24018787,minus,5
9913,Bos taurus,407178,0,live,gzmA,20,NC_037347.1,24024603,24035304,minus,5
9913,Bos taurus,528871,0,live,GZMK,20,NC_037347.1,24073111,24083866,minus,5
9913,Bos taurus,539571,0,live,ESM1,20,NC_037347.1,24108178,24117012,plus,3
9913,Bos taurus,530348,0,live,CSPG4B,20,NC_037347.1,24198569,24271498,plus,10
